V_rms,I_rms,Active_Power,Apparent_Power,Reactive_Power,Power_Factor,I_Fund,I_3rd,I_5th,I_7th,THD
229.85011,7.2053905,1591.429,1656.1599,458.49713,0.960915,4.9961247,0.99645513,0.0036087635,0.005369526,0.19991611
229.955,7.221343,1595.5936,1660.584,460.0217,0.960863,5.006545,1.0018125,0.0026337851,0.0044596507,0.20057762
229.91989,7.213384,1593.7125,1658.5005,459.02518,0.96093583,5.0014105,0.99860686,0.0035625913,0.008625963,0.20017847
229.9696,7.214832,1594.0082,1659.192,460.49567,0.96071345,5.001543,1.0032569,0.0045561558,0.0059425742,0.20109107
229.85419,7.216365,1594.4742,1658.7117,457.13913,0.9612727,5.0035543,0.99894404,0.008686278,0.003285158,0.2000985
229.99754,7.215572,1594.8427,1659.5638,458.94327,0.9610011,5.0037026,0.99545276,0.0017221157,0.005727087,0.19937178
230.19226,7.202918,1593.9696,1658.0559,456.5199,0.96134853,4.995876,0.98830706,0.0072901943,0.0028795411,0.19837953
229.86183,7.208129,1591.6129,1656.8737,460.43314,0.9606121,4.997343,1.0002406,0.0027002073,0.0017004863,0.2006185
229.97517,7.2053056,1592.5486,1657.0414,457.79358,0.9610796,4.996417,0.99439055,0.0026632464,0.0060535762,0.19955005
229.64624,7.2181,1593.0587,1657.6095,458.07587,0.96105784,5.0046988,0.99941784,0.0044966307,0.003099031,0.2001593
229.81079,7.21267,1592.784,1657.5493,458.81235,0.96092707,5.0006337,1.0001572,0.006490499,0.008616709,0.20047113
229.8109,7.213425,1592.8794,1657.7236,459.1111,0.96088356,5.001479,0.9985866,0.00343287,0.001986847,0.20013663
229.66858,7.2040577,1589.451,1654.5457,459.52893,0.96065706,4.9945564,0.99944013,0.0047946908,0.0069523505,0.20058106
229.80815,7.2032323,1590.5999,1655.3615,458.49075,0.96087766,4.994093,0.9984325,0.0060534505,0.0021201104,0.20047031
229.83781,7.2054276,1592.1388,1656.0797,455.73495,0.96139014,4.997036,0.9919542,0.0033007099,0.0030602538,0.1989886
229.9233,7.2049713,1591.3796,1656.5908,460.22168,0.9606353,4.995035,1.0001961,0.005043463,0.010103074,0.20074196
229.92123,7.201682,1590.109,1655.8196,461.83548,0.96031535,4.9913883,1.0062155,0.0021925794,0.005823061,0.20215712
229.92789,7.214748,1593.3994,1658.8717,461.44745,0.960532,5.0005836,1.0078281,0.0036064398,0.008215337,0.20201603
229.80328,7.219568,1593.4902,1659.0804,461.8841,0.9604659,5.004656,1.0052333,0.004060055,0.0035711245,0.20125745
229.85156,7.2119493,1592.4915,1657.6779,460.2902,0.960676,4.9991736,1.0046964,0.004032061,0.0018628575,0.20146528
229.77214,7.20745,1592.2576,1656.0712,455.28867,0.96146685,4.997769,0.99542516,0.004081478,0.004766598,0.19968596
229.63446,7.2141933,1591.8256,1656.6274,458.80887,0.9608833,5.0015078,1.0013644,0.005120186,0.0032108312,0.20066142
229.9107,7.204732,1591.2352,1656.445,460.19604,0.96063274,4.995216,0.99850893,0.0060131527,0.007169977,0.20038211
229.89404,7.206173,1592.2175,1656.6561,457.55112,0.9611032,4.9965496,0.99725294,0.009376716,0.006049122,0.20003352
229.67377,7.211762,1590.8687,1656.3525,461.12958,0.960465,4.999846,1.0003927,0.00246882,0.0051943185,0.20063484
229.88744,7.2179766,1594.2026,1659.3221,460.29135,0.96075535,5.003856,1.0032711,0.0022750888,0.0009311428,0.2009442
229.72514,7.20835,1591.0035,1655.9393,459.1761,0.96078616,4.9977307,0.9989844,0.0027318953,0.0061439825,0.2003802
230.0254,7.209812,1594.283,1658.4401,456.8207,0.9613148,4.9997525,0.99390227,0.0066353446,0.0030490544,0.19932935
229.8225,7.2106075,1592.1573,1657.1597,459.57944,0.96077484,4.9988976,1.0014352,0.005291905,0.006068209,0.200788
229.833,7.20087,1589.674,1654.9974,460.38385,0.96052957,4.989993,1.0105734,0.007235781,0.010831328,0.2030127
229.68034,7.2082458,1590.768,1655.5924,458.7412,0.9608452,4.9969454,1.0026981,0.009249562,0.0010931678,0.20111461
229.73166,7.2167487,1593.2568,1657.9156,458.49396,0.96099997,5.0036864,0.99936604,0.0014705686,0.0017809431,0.20023723
229.7991,7.218258,1594.3492,1658.7491,457.71115,0.96117556,5.0060368,0.99321306,0.0041200295,0.008225196,0.19888115
229.522,7.2106953,1589.6902,1655.0132,460.3845,0.9605302,4.9995623,0.9979941,0.0037557418,0.0061137853,0.20016128
229.78174,7.2171354,1592.939,1658.3658,461.21884,0.9605474,5.0037103,1.0003276,0.0020929289,0.0043012314,0.20049125
229.86702,7.2190766,1594.4945,1659.4277,459.66022,0.96087015,5.006691,0.99267095,0.0023128106,0.007118572,0.1987976
229.73645,7.2061257,1590.0856,1655.5098,460.80414,0.9604809,4.9966683,0.9965484,0.007050451,0.0045335805,0.19987592
229.84285,7.21257,1592.4259,1657.7577,460.80423,0.96059024,5.0003443,1.001187,0.0036295902,0.00680028,0.2006994
229.51924,7.1996555,1588.1698,1652.4595,456.44168,0.96109456,4.991674,0.9976915,0.00965779,0.004560538,0.20040482
229.86264,7.217615,1594.6204,1659.06,457.89322,0.96115893,5.004074,1.0005536,0.009292711,0.007463794,0.20046116
229.76009,7.2136054,1592.0463,1657.3986,460.8241,0.9605693,5.000819,1.0025073,0.009917982,0.0066463407,0.20095286
229.80777,7.217596,1593.3,1658.6597,461.02783,0.96059495,5.0034738,1.0034518,0.0067561488,0.009531203,0.20106676
229.80293,7.2152605,1593.4219,1658.088,458.54395,0.9609996,5.002695,0.9993324,0.005018054,0.0016591032,0.20019518
229.9311,7.2122984,1594.1277,1658.3317,456.96936,0.961284,5.0008025,0.9977435,0.0075416532,0.004002125,0.20002797
229.83798,7.218101,1594.5356,1658.9939,457.94818,0.96114624,5.006078,0.9923646,0.0041604266,0.0053515728,0.19872372
229.93709,7.2066355,1592.2639,1657.0728,458.89618,0.9608896,4.9954805,1.0041039,0.009014956,0.0015166195,0.20147584
229.74292,7.2065067,1590.7026,1655.6439,459.15375,0.9607758,4.99791,0.99177504,0.0030063507,0.008471363,0.19885713
229.65668,7.209435,1590.7083,1655.6948,459.31754,0.9607497,4.997953,1.001757,0.008669164,0.008674902,0.20092513
229.83698,7.2099934,1592.086,1657.1232,459.69458,0.960753,4.9979944,1.0038182,0.0058052815,0.0072949515,0.20128341
229.77777,7.2152104,1593.5382,1657.8949,457.44034,0.96118164,5.0027623,0.9985655,0.0037103829,0.009516952,0.20008937
229.71547,7.2108293,1591.3738,1656.4391,459.69543,0.96071976,4.9994345,0.9994398,0.0038805886,0.004786642,0.200391
229.83325,7.2143197,1593.6647,1658.0906,457.70847,0.96114457,5.001484,1.0019938,0.0051698443,0.0015363535,0.20077552
229.688,7.21469,1592.3557,1657.1278,458.7767,0.960913,5.0016217,1.0025283,0.0011805453,0.0058235624,0.20089896
229.89066,7.2243423,1595.7324,1660.8088,460.3521,0.96081644,5.007848,1.0058435,0.004893085,0.005629211,0.20138198
230.01138,7.209584,1593.8008,1658.2864,457.9443,0.9611131,4.999329,0.995547,0.0016315999,0.004079065,0.19960275
229.72505,7.2112656,1591.4451,1656.6083,460.0582,0.9606647,4.9993277,1.0012908,0.013003502,0.006089732,0.20081575
229.9476,7.2190413,1595.4913,1660.0012,458.27005,0.96113867,5.006403,0.9942567,0.0014463285,0.0017816653,0.19906497
229.66508,7.209061,1590.6901,1655.6696,459.28925,0.9607534,4.998379,0.99838626,0.0045691277,0.0040891916,0.20021892
230.00806,7.2156057,1594.4353,1659.6475,460.658,0.9607072,5.0028024,1.0000011,0.0033159438,0.004657247,0.2003324
229.77228,7.2037673,1590.9764,1655.226,456.6915,0.9611838,4.9948454,0.99668777,0.009329793,0.007831226,0.20007148
230.01152,7.2147574,1595.2913,1659.4773,457.06723,0.9613216,5.0023246,0.99915475,0.0037573988,0.0067153615,0.2002175
229.6454,7.222184,1594.0602,1658.5413,457.96442,0.9611218,5.008077,0.9968439,0.0048530186,0.0042304415,0.1995925
229.8477,7.2059317,1591.3959,1656.2668,458.99783,0.960833,4.994546,1.00607,0.005588604,0.0047685844,0.20193747
229.7237,7.209063,1591.9843,1656.0927,456.32123,0.96128935,4.9984727,0.9976907,0.008519874,0.0007406445,0.20011915
229.7424,7.2146373,1592.5865,1657.508,459.34863,0.9608318,5.00181,1.001241,0.011490211,0.005251656,0.20066535
229.95175,7.214272,1593.9893,1658.9344,459.6321,0.96085125,5.0018888,0.9992433,0.0020578813,0.00659431,0.20032582
229.81285,7.2092237,1592.2623,1656.7723,457.8156,0.96106285,4.998706,0.99700904,0.003383902,0.008349767,0.19999135
229.80325,7.214208,1592.5984,1657.8485,460.53433,0.96064174,5.0014014,1.0014707,0.006072272,0.0034272198,0.20078096
229.66588,7.1992445,1588.8168,1653.4208,457.66965,0.96092707,4.991379,0.99787104,0.0068499544,0.0017059429,0.2004156
229.77425,7.215235,1593.0514,1657.8752,459.06152,0.9608995,5.002139,1.0015637,0.0044992943,0.0039060463,0.20075381
229.73291,7.2180223,1592.6741,1658.2172,461.5988,0.9604738,5.0029435,1.0078347,0.0064785234,0.006786546,0.20191948
229.79805,7.2186646,1593.97,1658.8351,459.3403,0.9608972,5.005106,0.99932975,0.0050376696,0.002839024,0.2001435
229.77847,7.2126136,1592.3168,1657.3033,459.5448,0.96078783,5.000955,0.99807036,0.004968423,0.0026630634,0.20009674
229.8484,7.2071557,1591.7721,1656.5533,458.72702,0.960894,4.996776,0.9991861,0.0048696147,0.0024114486,0.20050803
229.76688,7.202394,1590.299,1654.8716,457.7652,0.9609803,4.9944353,0.99399954,0.0050683147,0.0104495445,0.19950928
229.8604,7.2091975,1592.7474,1657.109,457.3466,0.9611603,4.9973927,1.0038733,0.0076015946,0.0025245736,0.20133437
229.86992,7.201035,1590.3694,1655.3013,459.07275,0.96077335,4.9919157,1.0015537,0.0046061547,0.0044945343,0.20114653
229.68752,7.2016263,1589.355,1654.1237,458.34027,0.9608441,4.991991,1.0035588,0.007529612,0.0047479006,0.20149373
229.85172,7.2162614,1594.0889,1658.67,458.3308,0.96106446,5.0032372,1.000158,0.0037695633,0.006253126,0.200357
229.90433,7.211908,1593.1552,1658.0488,459.32843,0.96086144,5.0001583,0.99942267,0.005401287,0.005219715,0.20041744
229.76494,7.2022185,1590.1787,1654.8173,457.9865,0.96093917,4.992411,1.0036194,0.0077843247,0.004912513,0.20148312
229.61728,7.2212806,1592.9316,1658.1309,460.39838,0.9606791,5.007405,0.9975808,0.001135471,0.005871089,0.19963968
229.83623,7.2077775,1592.0933,1656.6084,457.8107,0.9610559,4.9968176,1.0017409,0.0026387146,0.0034470889,0.20091063
229.85663,7.2098627,1592.9199,1657.2347,457.2013,0.9611915,4.998285,1.0019262,0.00819936,0.0034260415,0.20088834
229.6167,7.207698,1590.2919,1655.0078,458.28223,0.9608969,4.996787,1.0011431,0.0019375683,0.0063756956,0.2008855
229.73149,7.218588,1593.572,1658.337,458.92267,0.9609458,5.0041356,1.0037755,0.008790203,0.0058730394,0.20109381
229.73523,7.205923,1590.6306,1655.4543,458.71924,0.9608423,4.9960203,0.998659,0.0021278223,0.010970181,0.20040356
229.68552,7.2112083,1591.1211,1656.3102,460.10547,0.960642,5.0002217,0.99665314,0.004475878,0.0012747727,0.1998457
229.83844,7.21121,1592.8047,1657.4132,458.24875,0.96101844,5.000067,0.9976072,0.007882713,0.003728274,0.20000894
229.75755,7.2063403,1591.282,1655.711,457.38477,0.96108675,4.997393,0.9935994,0.003196806,0.005146651,0.19927573
229.72562,7.217587,1593.6643,1658.0647,457.61594,0.96115935,5.004446,0.9985794,0.00180402,0.013451272,0.20005213
229.66519,7.2067356,1590.7968,1655.1362,456.9921,0.96112734,4.997206,0.9960512,0.00837593,0.010912146,0.19975631
229.74104,7.2125015,1591.0521,1657.0076,462.84695,0.960196,4.9998064,1.0037452,0.007240522,0.005984818,0.20121053
229.79045,7.214776,1593.0582,1657.8866,459.07874,0.960897,5.00327,0.99457514,0.0047556227,0.0071296752,0.19924712
229.92255,7.1924324,1588.5983,1653.7024,459.44235,0.96063125,4.985827,1.0011153,0.0045264116,0.0100955395,0.20128526
229.80455,7.202431,1590.4309,1655.1515,458.31848,0.9608975,4.9940805,0.9962682,0.0037037744,0.003694893,0.19990335
229.91685,7.2081347,1593.3085,1657.2716,455.9795,0.96140456,4.9977636,0.9978844,0.002841161,0.0011024087,0.20018637
229.64302,7.211785,1591.7153,1656.1361,457.4157,0.9611018,5.000345,0.9979896,0.001592848,0.005764847,0.20013386
229.87337,7.2081203,1593.0696,1656.9548,455.66266,0.9614442,4.9984636,0.9944489,0.0045024296,0.005075131,0.19944899
229.78534,7.208782,1591.8402,1656.4724,458.19833,0.960982,4.997329,1.0024091,0.005108911,0.0071786125,0.20110206
229.7287,7.205225,1590.2402,1655.247,459.324,0.96072686,4.9945755,1.0035955,0.0014401706,0.0024526473,0.20140009
229.81854,7.214696,1593.3162,1658.0709,458.8495,0.9609457,5.0017753,1.0011626,0.0021182909,0.006540708,0.20074446
229.98799,7.220178,1596.0203,1660.5543,458.43216,0.961137,5.0059495,1.0005667,0.0015552158,0.004911344,0.20036638
229.78072,7.2154865,1593.2361,1657.9797,458.79807,0.96095026,5.002409,1.0015692,0.0029005152,0.0040187887,0.20065513
229.82942,7.214616,1592.3453,1658.131,462.4225,0.9603254,5.000692,1.0068437,0.009480335,0.0027351181,0.20180593
229.8539,7.2070236,1592.1282,1656.5624,457.52264,0.9611036,4.9968305,0.99882394,0.0031996556,0.0060422267,0.20035896
229.94777,7.205978,1592.2427,1656.9985,458.70206,0.96091974,4.995759,1.0003748,0.0039261086,0.0060692076,0.2007195
229.64374,7.2100477,1591.839,1655.7423,455.55597,0.96140504,5.0000286,0.9938898,0.0015608009,0.007902831,0.19920883
229.63593,7.2141914,1592.3104,1656.6375,457.1599,0.96117014,5.0026827,0.995481,0.0054221023,0.006531129,0.19943696
229.96971,7.210901,1593.3522,1658.2888,459.51093,0.96084124,4.998312,1.005707,0.0010186849,0.003683653,0.20160733
229.89746,7.203277,1591.5631,1656.0151,457.50735,0.9610801,4.994825,0.99522144,0.007911508,0.0053432873,0.1997429
229.73131,7.2081304,1590.9799,1655.9332,459.23657,0.9607753,4.997304,1.0007707,0.0015987194,0.00045852785,0.20066145
229.9986,7.211921,1594.0773,1658.7317,458.59378,0.96102184,5.0001225,0.9994807,0.0054925703,0.0071053933,0.20046227
229.75224,7.2154155,1592.914,1657.7579,459.11502,0.9608845,5.0023866,1.001279,0.0078094807,0.0064146705,0.20062694
229.69763,7.2076764,1591.2518,1655.5862,457.03738,0.96114105,4.9975414,0.9975461,0.0063304105,0.00213858,0.20008923
229.90097,7.2104144,1592.4548,1657.6813,460.42914,0.960652,4.9984984,1.0026743,0.003971022,0.005552942,0.20106296
230.05551,7.2080398,1593.7596,1658.2493,457.9528,0.9611098,4.9974394,0.999198,0.003382098,0.00829724,0.20045426
229.86995,7.2099156,1592.5703,1657.343,458.80884,0.9609178,4.9990225,0.9984482,0.0063659763,0.0052101286,0.20016079
229.8286,7.2111382,1592.5742,1657.3258,458.73325,0.9609301,5.0008082,0.993412,0.0047218325,0.0021983907,0.19918391
229.67653,7.2162266,1592.251,1657.398,460.11395,0.96069324,5.0027523,1.0021708,0.0047629704,0.003680007,0.20083165
229.53499,7.207175,1589.8456,1654.2988,457.26962,0.96103895,4.997606,0.99523836,0.0022403,0.0045826146,0.19965875
229.96991,7.2143846,1594.4578,1659.0914,458.5725,0.96104276,5.0014606,1.0019845,0.0014004052,0.000806042,0.20084654
229.77353,7.2156305,1592.8951,1657.9608,459.91208,0.9607556,5.0028834,0.9993529,0.003164403,0.00097510533,0.20026597
229.84386,7.217732,1593.8882,1658.9513,460.04358,0.96078056,5.0030637,1.0057209,0.0031958732,0.0053804293,0.20158812
229.7891,7.217678,1593.5878,1658.5437,459.61398,0.9608356,5.004916,0.99652857,0.0064531537,0.003317191,0.19963145
229.75385,7.21041,1591.6719,1656.6194,459.31302,0.96079516,4.9993763,0.99820906,0.0011724026,0.0039370377,0.20014979
229.83131,7.215992,1593.5939,1658.4609,459.2942,0.9608872,5.0039787,0.9954404,0.0009223214,0.009025051,0.19938783
229.79774,7.2162514,1592.9005,1658.2783,461.0369,0.96057487,5.002586,1.0030911,0.0033797363,0.0060909637,0.20102377
229.77928,7.226156,1595.2861,1660.421,460.49988,0.96077204,5.0101304,1.0007963,0.0009772632,0.011954239,0.20031948
229.6198,7.218448,1592.7749,1657.4985,458.66055,0.96095103,5.0031185,1.0083885,0.0010707756,0.0025294416,0.20204239
229.84415,7.217304,1593.5957,1658.8552,460.70926,0.96066,5.0035996,1.0020581,0.0033113256,0.0053077866,0.20072687
229.91783,7.2053666,1592.1475,1656.6422,457.74432,0.961069,4.995012,1.0017865,0.0017269865,0.0055738743,0.20105034
229.83386,7.219025,1594.616,1659.1764,458.32965,0.9610889,5.005576,0.998357,0.00505276,0.0063416366,0.19991809
229.6724,7.2127047,1592.0381,1656.5592,457.82397,0.96105117,4.9998746,1.0041045,0.009900094,0.002420173,0.2012822
229.8534,7.2054434,1591.0629,1656.1956,459.89423,0.96067333,4.99575,0.99832517,0.0022681106,0.003992983,0.20034237
229.57039,7.209123,1590.5504,1655.0012,457.36014,0.96105695,4.998823,0.99644583,0.0044640275,0.006468044,0.19979674
229.91965,7.214791,1594.1019,1658.822,458.83496,0.9609843,5.0027413,0.99733007,0.0033618223,0.005767075,0.19980888
229.75003,7.210233,1591.9764,1656.5513,458.01013,0.9610185,4.9986653,1.0011818,0.0055434955,0.0061248653,0.20076014
230.06068,7.212608,1593.8418,1659.3375,461.59433,0.96052897,4.9998875,1.0033596,0.0023527034,0.005727173,0.2012013
229.74652,7.2084036,1591.1659,1656.1057,459.2137,0.96078765,4.9979386,0.9981409,0.0054413374,0.0057886546,0.20020314
229.85373,7.208431,1591.8727,1656.8846,459.5739,0.9607625,4.9968653,1.0035968,0.008815614,0.0034747166,0.20132975
230.00037,7.2159343,1595.2137,1659.6675,458.0274,0.9611647,5.003844,0.995681,0.004505775,0.0048890444,0.19948639
229.77132,7.2058916,1590.993,1655.7073,458.37497,0.9609145,4.99567,1.0005229,0.007727341,0.003428828,0.20074631
230.09476,7.2100577,1593.8978,1658.9965,460.17294,0.9607602,4.9981155,1.0029719,0.005867731,0.001367404,0.2012035
230.04065,7.201813,1592.4572,1656.7097,456.91098,0.9612167,4.99355,0.99622375,0.007994521,0.0067727747,0.20001309
229.80019,7.2116528,1593.1942,1657.2391,456.26065,0.96135443,5.001502,0.99222785,0.005263248,0.0054814164,0.19883153
229.96628,7.199257,1590.7572,1655.5863,458.75644,0.9608422,4.9911695,0.99889493,0.003833356,0.0046126437,0.20064645
229.64728,7.2097425,1591.2352,1655.6976,457.4987,0.9610663,4.9977617,1.0037476,0.0044995486,0.0029545035,0.20134307
229.89087,7.213497,1593.9338,1658.3173,457.5925,0.9611755,5.001726,0.9976037,0.001793011,0.0055418736,0.19993316
229.68623,7.2165065,1592.6691,1657.5321,459.14935,0.96086764,5.002576,1.0041032,0.005557448,0.005894509,0.20121491
229.80705,7.223182,1594.6674,1659.9382,460.90222,0.96067876,5.006857,1.0070394,0.008697609,0.0008875814,0.20157172
229.83865,7.2144656,1592.6132,1658.1631,461.6149,0.9604683,5.0017166,1.0012488,0.0017120366,0.0038313647,0.20064242
229.82047,7.2199683,1595.0446,1659.2965,457.27176,0.96127766,5.006264,0.998307,0.0027361074,0.0043905387,0.19987932
229.90773,7.21248,1594.3569,1658.205,455.70773,0.9614957,5.0019145,0.993205,0.007861238,0.0027724446,0.19900037
230.02008,7.2162375,1594.9221,1659.8795,459.8081,0.9608662,5.0024066,1.0041457,0.0020068004,0.010526429,0.20119584
229.76338,7.204455,1590.376,1655.32,459.1171,0.9607665,4.996484,0.99127716,0.005649861,0.0009737296,0.19885923
229.89067,7.2092566,1592.4354,1657.3408,459.26886,0.96083766,4.9988256,0.9967128,0.004327061,0.008069212,0.19989014
229.85643,7.215606,1593.5017,1658.5536,459.94797,0.960778,5.002438,1.0013461,0.0046579796,0.0050029466,0.20071132
230.02786,7.210239,1594.0599,1658.5559,458.01816,0.96111315,4.9989333,0.99969,0.0047214595,0.004752653,0.2004882
229.73706,7.203314,1590.3427,1654.8682,457.601,0.9610087,4.995466,0.9918905,0.0056704665,0.010243419,0.19909562
229.71115,7.2176995,1593.0565,1657.9861,459.44394,0.9608383,5.0034447,1.0042332,0.0043395157,0.0030373493,0.2011709
229.72371,7.2223735,1594.7026,1659.1504,457.93396,0.9611562,5.008055,0.9984276,0.0074326894,0.0016551921,0.19975047
229.98006,7.21238,1593.7056,1658.7035,459.78256,0.960814,4.999557,1.004075,0.01115027,0.0027846515,0.20137791
230.07497,7.208683,1594.4751,1658.5375,456.50385,0.96137416,4.999079,0.993218,0.006874601,0.00086378475,0.19921108
229.8034,7.20871,1591.6099,1656.5862,459.40784,0.96077704,4.9988027,0.99494934,0.0054635503,0.003458613,0.19952014
229.94463,7.2098546,1592.9445,1657.8673,459.40396,0.9608395,4.998631,0.9998572,0.011823359,0.005925974,0.20052354
230.06883,7.2173443,1595.6041,1660.486,459.6314,0.960926,5.0040555,0.99983186,0.0021362256,0.0067045214,0.20028257
229.90567,7.2078342,1592.7058,1657.1221,457.53867,0.96112764,4.99785,0.9965437,0.0055659804,0.008435703,0.1998795
229.8434,7.2154546,1593.3885,1658.4246,459.87494,0.96078444,5.0025654,1.0002698,0.006834476,0.003812127,0.20046958
229.64963,7.214185,1592.3439,1656.735,457.39667,0.9611337,5.001393,1.0018114,0.009896993,0.0036598083,0.20077598
229.80708,7.2120476,1591.9591,1657.3796,461.05713,0.9605277,4.999544,1.003158,0.0028859547,0.0041831248,0.20115282
229.90549,7.216177,1594.0753,1659.0387,459.71008,0.9608427,5.0034804,0.9982737,0.0075209877,0.01129595,0.20003945
229.83963,7.2095084,1592.118,1657.0308,459.25058,0.96082586,4.9984984,0.99868405,0.0012978934,0.005823704,0.20041747
229.6799,7.2050867,1590.2936,1654.8636,457.75552,0.9609816,4.995561,0.99815583,0.009030524,0.0006068367,0.20027936
229.98203,7.213299,1594.2777,1658.9291,458.6114,0.9610282,5.0012226,0.99920684,0.0034255364,0.0025395395,0.20031177
229.69061,7.2077136,1590.8375,1655.5442,458.32565,0.9609152,4.9970684,1.0001453,0.0077314065,0.00971052,0.2006046
229.96558,7.20779,1592.6185,1657.5436,459.3657,0.96083057,4.9970827,1.0000594,0.0038046478,0.0038214717,0.2006446
229.9936,7.211036,1593.3043,1658.4922,460.41025,0.9606945,4.999992,0.99749416,0.007588327,0.0020304795,0.19996068
229.72324,7.2221284,1594.2819,1659.0907,459.1812,0.96093714,5.007431,1.0002252,0.007773446,0.009433913,0.20022413
229.63225,7.2103906,1590.2964,1655.7382,460.8972,0.9604758,4.998477,1.002417,0.0074741105,0.0048824837,0.2010715
229.86276,7.2084756,1592.9576,1656.9601,456.0731,0.96137357,4.9984303,0.99606735,0.0084188795,0.008775282,0.19973783
229.87471,7.2162523,1594.2793,1658.8339,458.26102,0.9610844,5.003566,0.99819624,0.0045989174,0.008724387,0.20000601
229.7934,7.217504,1593.7086,1658.5348,459.16293,0.9609136,5.0046005,0.9976307,0.0032775311,0.0008721469,0.1998324
229.91402,7.204065,1591.9855,1656.3156,457.1253,0.9611607,4.9952264,0.9963239,0.004473692,0.00035384737,0.19989045
229.66867,7.2180395,1593.3766,1657.7576,457.50537,0.9611638,5.0040703,1.0022287,0.0035191574,0.0066866777,0.20076841
229.70584,7.206684,1590.8319,1655.4175,457.8873,0.96098536,4.9961014,1.0013275,0.0060312687,0.0076577296,0.20087013
229.7708,7.2059255,1590.7869,1655.7112,459.10443,0.9607876,4.9959583,0.9991214,0.0038657463,0.0021465004,0.2004749
230.09952,7.2028365,1592.253,1657.3691,460.00287,0.9607112,4.9931474,1.0018932,0.008525419,0.0044691563,0.20116726
229.77193,7.210442,1591.7877,1656.7572,459.40823,0.9607852,4.9991674,0.99935585,0.0064924085,0.0041191587,0.20039561
229.71912,7.216872,1592.9026,1657.8535,459.49924,0.9608223,5.003146,1.0028374,0.006617434,0.011960229,0.20088674
229.69328,7.211253,1591.3011,1656.3765,459.72125,0.96071225,4.9995575,1.0006074,0.002710035,0.0063481717,0.20056821
229.79826,7.209498,1591.9226,1656.7301,458.84308,0.9608823,4.9991336,0.99600196,0.00220641,0.0014426206,0.19974445
229.63968,7.215751,1593.182,1657.0227,455.51654,0.96147263,5.0043955,0.9922853,0.004254022,0.0035958593,0.19877829
229.59966,7.2126837,1591.0742,1656.0297,459.25687,0.96077645,5.0000024,1.0033886,0.0058303964,0.00981503,0.20113441
229.99413,7.215082,1594.895,1659.4265,458.26453,0.96111214,5.003519,0.99443644,0.008110206,0.0037765324,0.19920923
229.86113,7.211181,1592.5383,1657.5703,459.7403,0.9607667,5.000619,0.9947045,0.002021287,0.008707693,0.19941959
229.77913,7.2181754,1594.4622,1658.586,456.7252,0.9613383,5.0061207,0.99259114,0.0014677974,0.0038361473,0.19873297
229.97922,7.205164,1592.5875,1657.038,457.64584,0.96110505,4.995639,0.9980309,0.0050050956,0.0068507185,0.20025541
229.50455,7.209198,1589.9634,1654.5438,457.74628,0.96096784,4.997965,1.0010117,0.0024943957,0.005022387,0.20074245
229.85449,7.2066226,1591.5642,1656.4746,459.16376,0.9608142,4.99562,1.003089,0.004647317,0.0058510005,0.20132223
229.8635,7.215424,1593.3466,1658.5625,460.5174,0.96067923,5.001167,1.0071616,0.0017825246,0.0026273222,0.20189682
229.68454,7.215113,1592.4792,1657.2,458.60822,0.9609458,5.0032296,0.9963102,0.0041651316,0.00576976,0.19953315
229.81134,7.217978,1593.8807,1658.7732,459.4263,0.96087927,5.003537,1.0046264,0.0041667647,0.0069703786,0.20127495
229.95753,7.202707,1591.9736,1656.3167,457.1705,0.9611529,4.9941163,0.9964951,0.00846427,0.0026502777,0.20006569
229.71626,7.212556,1591.2361,1656.8414,461.61792,0.9604034,4.9986935,1.009381,0.0099475235,0.012347763,0.20239684
229.79697,7.201246,1589.6835,1654.8245,459.72836,0.9606358,4.9937,0.99319726,0.0034101938,0.0046405187,0.19944432
229.76758,7.20918,1591.615,1656.4358,458.84744,0.96086735,4.997551,1.0028093,0.0016822225,0.005523771,0.20115982
229.7085,7.20918,1591.0309,1656.0099,459.33575,0.9607617,4.9978123,1.0013785,0.003865978,0.006222108,0.200891
229.65392,7.2095776,1590.9724,1655.7076,458.44794,0.9609018,4.9974685,1.0043929,0.0063858014,0.0067504733,0.20152985
229.8955,7.206886,1591.9792,1656.8306,459.0095,0.96085817,4.9962173,1.0013877,0.01125804,0.006846316,0.20089202
229.71701,7.2100863,1591.4343,1656.2794,458.91016,0.9608489,4.999513,0.9963642,0.0033618521,0.00046977738,0.19977356
229.67209,7.2180915,1592.861,1657.7942,459.42963,0.9608315,5.00411,1.0020875,0.004125975,0.007563002,0.2007633
229.79843,7.213088,1592.6157,1657.5563,459.4213,0.9608215,5.0003943,1.0022473,0.01375848,0.0032017562,0.20101972
229.78596,7.204314,1590.3628,1655.4503,459.6324,0.96068287,4.9948387,0.9988348,0.0084581105,0.0040396033,0.20047298
229.83298,7.2143855,1592.9214,1658.1036,460.3361,0.96068865,5.0018024,1.0004824,0.0016183576,0.0010934726,0.2004928
229.84578,7.2115383,1592.8798,1657.5416,458.45224,0.9609893,4.999817,1.0000713,0.0047055283,0.0038800384,0.20050982
229.85764,7.2154326,1593.2745,1658.5222,460.6216,0.96065915,5.0022197,1.001954,0.0015228988,0.0047328235,0.2008129
229.75739,7.2154,1593.0375,1657.7915,458.80743,0.9609396,5.003496,0.9953806,0.00276083,0.0134524135,0.199466
